LAT,LON,YEAR,MO,DY,rh2m,t2m,ws10m
10.0,79.375,2020,10,8,82.6,28.66,3.65
10.0,80.0,2020,10,8,83.87,28.63,5.47
10.5,76.25,2020,10,8,92.5,26.16,2.94
10.5,76.875,2020,10,8,92.24,24.04,1.64
10.5,77.5,2020,10,8,85.15,24.92,2.2
10.5,78.125,2020,10,8,82.48,26.89,2.16
10.5,78.75,2020,10,8,83.86,27.63,1.93
10.5,79.375,2020,10,8,83.26,28.48,2.49
10.5,80.0,2020,10,8,84.06,28.68,4.49
11.0,76.25,2020,10,8,93.01,24.86,1.91
11.0,76.875,2020,10,8,88.14,24.59,1.7
11.0,77.5,2020,10,8,82.69,26.49,2.36
11.0,78.125,2020,10,8,82.66,27.08,2.06
11.0,78.75,2020,10,8,82.79,27.53,1.57
11.0,79.375,2020,10,8,82.91,28.44,1.62
11.0,80.0,2020,10,8,84.33,28.66,3.82
11.5,76.25,2020,10,8,92.28,23.54,1.27
11.5,76.875,2020,10,8,85.83,23.78,1.49
11.5,77.5,2020,10,8,81.98,26.03,1.55
11.5,78.125,2020,10,8,81.47,26.85,1.54
11.5,78.75,2020,10,8,81.81,27.0,1.33
11.5,79.375,2020,10,8,81.45,28.53,1.25
11.5,80.0,2020,10,8,84.59,28.65,3.52
12.0,76.25,2020,10,8,90.01,23.41,1.5
12.0,76.875,2020,10,8,85.27,23.82,1.65
12.0,77.5,2020,10,8,83.01,24.6,1.29
12.0,78.125,2020,10,8,80.98,25.83,1.45
12.0,78.75,2020,10,8,81.53,26.34,1.39
12.0,79.375,2020,10,8,81.42,28.14,1.13
12.0,80.0,2020,10,8,84.53,28.59,3.13
12.5,76.25,2020,10,8,87.62,23.25,1.69
12.5,76.875,2020,10,8,84.75,23.91,1.97
12.5,77.5,2020,10,8,84.15,23.76,2.04
12.5,78.125,2020,10,8,81.82,24.5,1.95
12.5,78.75,2020,10,8,80.56,25.87,1.54
12.5,79.375,2020,10,8,82.53,27.24,1.32
12.5,80.0,2020,10,8,83.95,28.44,2.59
13.0,76.25,2020,10,8,85.58,22.9,1.82
13.0,76.875,2020,10,8,83.89,23.19,2.07
13.0,77.5,2020,10,8,83.94,22.61,2.06
13.0,78.125,2020,10,8,82.87,22.88,2.07
13.0,78.75,2020,10,8,80.4,24.84,1.76
13.0,79.375,2020,10,8,80.78,26.92,1.37
13.0,80.0,2020,10,8,82.61,28.4,2.03
13.5,76.25,2020,10,8,82.42,23.2,1.76
13.5,76.875,2020,10,8,81.5,23.23,1.83
13.5,77.5,2020,10,8,81.53,22.77,1.89
13.5,78.125,2020,10,8,80.66,22.98,1.87
13.5,78.75,2020,10,8,80.45,24.3,1.82
13.5,79.375,2020,10,8,79.05,26.73,1.33
13.5,80.0,2020,10,8,79.01,28.67,1.51
8.5,76.25,2020,10,9,85.81,27.18,5.25
8.5,76.875,2020,10,9,90.59,25.76,4.26
8.5,77.5,2020,10,9,88.96,24.82,4.0
8.5,78.125,2020,10,9,81.77,27.46,5.75
8.5,78.75,2020,10,9,85.17,27.36,7.22
8.5,79.375,2020,10,9,84.45,27.33,7.61
8.5,80.0,2020,10,9,82.26,26.92,6.18
9.0,76.25,2020,10,9,87.83,26.93,4.97
9.0,76.875,2020,10,9,93.83,24.8,2.9
9.0,77.5,2020,10,9,91.19,24.71,3.63
9.0,78.125,2020,10,9,83.07,26.99,4.91
9.0,78.75,2020,10,9,84.76,27.38,6.61
9.0,79.375,2020,10,9,84.72,27.5,7.75
9.0,80.0,2020,10,9,82.83,27.18,6.65
9.5,76.25,2020,10,9,88.72,26.77,4.31
9.5,76.875,2020,10,9,95.22,23.7,1.93
9.5,77.5,2020,10,9,94.12,23.79,1.98
9.5,78.125,2020,10,9,87.85,26.41,3.11
9.5,78.75,2020,10,9,85.46,27.15,5.2
9.5,79.375,2020,10,9,84.24,27.92,7.14
9.5,80.0,2020,10,9,83.38,27.72,7.11
10.0,76.25,2020,10,9,91.48,26.2,3.21
10.0,76.875,2020,10,9,94.96,22.23,1.6
10.0,77.5,2020,10,9,90.58,22.92,1.57
10.0,78.125,2020,10,9,85.43,26.25,1.07
10.0,78.75,2020,10,9,84.83,26.98,3.18
10.0,79.375,2020,10,9,83.35,28.0,5.38
10.0,80.0,2020,10,9,84.2,28.08,6.57
10.5,76.25,2020,10,9,92.85,25.83,2.74
10.5,76.875,2020,10,9,93.75,23.34,2.57
10.5,77.5,2020,10,9,87.5,24.18,2.97
10.5,78.125,2020,10,9,83.67,26.32,1.4
10.5,78.75,2020,10,9,83.45,27.08,2.1
10.5,79.375,2020,10,9,82.08,27.93,3.48
10.5,80.0,2020,10,9,83.56,28.25,5.07
11.0,76.25,2020,10,9,93.28,24.36,2.07
11.0,76.875,2020,10,9,93.42,23.41,2.61
11.0,77.5,2020,10,9,89.53,25.24,3.19
11.0,78.125,2020,10,9,86.59,26.08,2.33
11.0,78.75,2020,10,9,84.75,26.58,2.12
11.0,79.375,2020,10,9,82.52,27.66,2.74
11.0,80.0,2020,10,9,83.05,28.26,4.22
11.5,76.25,2020,10,9,93.02,22.82,1.65
11.5,76.875,2020,10,9,92.99,22.16,1.82
11.5,77.5,2020,10,9,92.88,24.4,1.24
11.5,78.125,2020,10,9,89.55,25.39,2.04
11.5,78.75,2020,10,9,87.51,25.59,2.27
11.5,79.375,2020,10,9,84.05,27.32,2.84
11.5,80.0,2020,10,9,83.55,28.2,4.34
12.0,76.25,2020,10,9,91.07,22.74,1.94
12.0,76.875,2020,10,9,89.49,22.6,2.14
12.0,77.5,2020,10,9,91.36,23.37,0.98
12.0,78.125,2020,10,9,88.16,24.71,1.58
12.0,78.75,2020,10,9,87.59,25.17,2.05
12.0,79.375,2020,10,9,85.25,27.0,2.62
12.0,80.0,2020,10,9,84.27,28.1,4.2
12.5,76.25,2020,10,9,88.51,23.02,1.75
12.5,76.875,2020,10,9,84.56,23.65,1.64
12.5,77.5,2020,10,9,86.05,23.28,1.37
12.5,78.125,2020,10,9,84.47,24.15,1.32
12.5,78.75,2020,10,9,85.52,25.21,1.68
12.5,79.375,2020,10,9,86.74,26.45,2.07
12.5,80.0,2020,10,9,85.24,27.87,3.49
13.0,76.25,2020,10,9,87.98,22.89,1.33
13.0,76.875,2020,10,9,82.82,23.41,1.0
13.0,77.5,2020,10,9,82.39,23.04,1.18
13.0,78.125,2020,10,9,81.89,23.4,1.26
13.0,78.75,2020,10,9,83.08,24.79,1.6
13.0,79.375,2020,10,9,85.07,26.31,1.82
13.0,80.0,2020,10,9,85.26,27.74,2.96
13.5,76.25,2020,10,9,87.09,23.24,1.54
13.5,76.875,2020,10,9,83.38,23.51,1.31
13.5,77.5,2020,10,9,80.03,23.56,1.17
13.5,78.125,2020,10,9,79.98,23.61,1.5
13.5,78.75,2020,10,9,81.15,24.4,1.62
13.5,79.375,2020,10,9,81.88,26.18,1.62
13.5,80.0,2020,10,9,82.9,27.9,2.66
8.5,76.25,2020,10,10,82.36,27.24,5.08
8.5,76.875,2020,10,10,86.87,25.82,4.27
8.5,77.5,2020,10,10,82.34,25.27,4.35
8.5,78.125,2020,10,10,72.15,28.52,5.63
8.5,78.75,2020,10,10,79.95,27.98,6.96
8.5,79.375,2020,10,10,82.15,27.69,7.47
8.5,80.0,2020,10,10,80.3,27.25,6.16
9.0,76.25,2020,10,10,81.66,26.97,4.3
9.0,76.875,2020,10,10,88.46,24.59,2.66
9.0,77.5,2020,10,10,84.02,24.96,3.71
9.0,78.125,2020,10,10,71.53,28.31,4.14
9.0,78.75,2020,10,10,73.72,28.6,5.33
9.0,79.375,2020,10,10,78.11,28.22,6.59
9.0,80.0,2020,10,10,78.9,27.62,5.8
9.5,76.25,2020,10,10,81.34,26.81,3.53
9.5,76.875,2020,10,10,88.87,23.17,1.74
9.5,77.5,2020,10,10,84.99,23.9,2.31
9.5,78.125,2020,10,10,74.12,27.89,2.25
9.5,78.75,2020,10,10,74.05,28.26,3.21
9.5,79.375,2020,10,10,75.27,28.64,4.99
9.5,80.0,2020,10,10,78.14,28.15,5.17
10.0,76.25,2020,10,10,84.85,26.19,2.61
10.0,76.875,2020,10,10,90.71,21.48,1.37
10.0,77.5,2020,10,10,84.61,22.39,2.23
10.0,78.125,2020,10,10,77.21,26.72,1.74
10.0,78.75,2020,10,10,76.2,27.66,1.89
10.0,79.375,2020,10,10,75.72,28.45,3.28
10.0,80.0,2020,10,10,78.44,28.26,4.21
10.5,76.25,2020,10,10,88.01,25.76,2.55
10.5,76.875,2020,10,10,90.96,22.9,2.4
10.5,77.5,2020,10,10,83.35,23.81,3.59
10.5,78.125,2020,10,10,79.87,26.12,2.93
10.5,78.75,2020,10,10,78.79,27.13,2.44
10.5,79.375,2020,10,10,78.57,27.76,2.53
10.5,80.0,2020,10,10,80.7,27.83,3.63
11.0,76.25,2020,10,10,90.83,23.84,1.97
11.0,76.875,2020,10,10,90.43,23.04,2.76
11.0,77.5,2020,10,10,82.14,25.41,3.78
11.0,78.125,2020,10,10,82.15,25.89,3.37
11.0,78.75,2020,10,10,82.02,26.35,2.9
11.0,79.375,2020,10,10,81.56,27.12,2.53
11.0,80.0,2020,10,10,82.85,27.5,3.6
11.5,76.25,2020,10,10,93.11,21.75,1.54
11.5,76.875,2020,10,10,90.84,21.42,2.54
11.5,77.5,2020,10,10,85.13,24.24,2.59
11.5,78.125,2020,10,10,84.87,25.24,2.8
11.5,78.75,2020,10,10,84.67,25.49,2.72
11.5,79.375,2020,10,10,83.05,26.96,2.49
11.5,80.0,2020,10,10,83.5,27.54,3.47
12.0,76.25,2020,10,10,93.45,21.41,2.3
12.0,76.875,2020,10,10,90.84,21.57,2.81
12.0,77.5,2020,10,10,89.89,22.65,2.2
12.0,78.125,2020,10,10,87.33,24.41,2.58
12.0,78.75,2020,10,10,86.19,25.09,2.35
12.0,79.375,2020,10,10,84.68,26.74,2.25
12.0,80.0,2020,10,10,84.05,27.47,3.06
12.5,76.25,2020,10,10,92.38,21.74,2.69
12.5,76.875,2020,10,10,90.25,22.61,3.09
12.5,77.5,2020,10,10,89.99,22.82,3.13
12.5,78.125,2020,10,10,88.66,23.76,2.72
12.5,78.75,2020,10,10,87.67,24.92,2.0
12.5,79.375,2020,10,10,87.74,26.01,1.93
12.5,80.0,2020,10,10,84.85,27.12,2.47
13.0,76.25,2020,10,10,92.64,21.82,2.53
13.0,76.875,2020,10,10,92.08,22.39,2.75
13.0,77.5,2020,10,10,92.1,22.27,2.94
13.0,78.125,2020,10,10,90.93,22.91,2.38
13.0,78.75,2020,10,10,88.83,24.32,1.95
13.0,79.375,2020,10,10,87.2,25.77,1.69
13.0,80.0,2020,10,10,83.87,27.1,2.09
13.5,76.25,2020,10,10,92.56,21.85,2.71
13.5,76.875,2020,10,10,92.87,22.13,3.0
13.5,77.5,2020,10,10,92.64,22.28,2.92
13.5,78.125,2020,10,10,91.56,22.67,2.73
13.5,78.75,2020,10,10,89.49,23.6,2.21
13.5,79.375,2020,10,10,85.74,25.42,1.37
13.5,80.0,2020,10,10,81.28,27.29,1.72
8.5,76.25,2020,10,11,83.76,27.46,7.22
8.5,76.875,2020,10,11,89.53,25.71,5.5
8.5,77.5,2020,10,11,89.24,24.36,5.19
8.5,78.125,2020,10,11,78.36,27.67,6.97
8.5,78.75,2020,10,11,80.25,28.1,8.72
8.5,79.375,2020,10,11,81.01,28.05,9.47
8.5,80.0,2020,10,11,78.84,27.74,8.44
9.0,76.25,2020,10,11,83.96,27.04,6.17
9.0,76.875,2020,10,11,91.45,24.21,3.34
9.0,77.5,2020,10,11,88.49,24.0,4.37
9.0,78.125,2020,10,11,77.55,26.96,5.8
9.0,78.75,2020,10,11,76.75,28.2,7.71
9.0,79.375,2020,10,11,77.63,28.5,8.91
9.0,80.0,2020,10,11,76.93,28.15,7.99
9.5,76.25,2020,10,11,83.72,26.63,4.89
9.5,76.875,2020,10,11,91.89,22.57,2.21
9.5,77.5,2020,10,11,87.23,22.67,3.12
9.5,78.125,2020,10,11,78.85,26.19,3.82
9.5,78.75,2020,10,11,76.12,27.54,5.15
9.5,79.375,2020,10,11,75.43,28.79,7.01
9.5,80.0,2020,10,11,76.68,28.58,7.14
10.0,76.25,2020,10,11,86.97,25.78,3.45
10.0,76.875,2020,10,11,93.27,20.68,1.93
10.0,77.5,2020,10,11,85.67,21.23,3.53
10.0,78.125,2020,10,11,79.27,25.37,2.87
10.0,78.75,2020,10,11,76.73,26.89,3.37
10.0,79.375,2020,10,11,75.24,28.41,4.9
10.0,80.0,2020,10,11,77.16,28.74,5.99
10.5,76.25,2020,10,11,88.44,25.26,3.06
10.5,76.875,2020,10,11,91.49,21.99,3.39
10.5,77.5,2020,10,11,83.43,22.79,5.18
10.5,78.125,2020,10,11,79.37,25.14,4.06
10.5,78.75,2020,10,11,77.92,26.33,4.03
10.5,79.375,2020,10,11,76.81,27.44,4.44
10.5,80.0,2020,10,11,78.48,28.22,5.44
11.0,76.25,2020,10,11,89.9,23.25,2.4
11.0,76.875,2020,10,11,88.79,22.38,4.0
11.0,77.5,2020,10,11,81.33,24.62,4.85
11.0,78.125,2020,10,11,80.91,25.11,4.26
11.0,78.75,2020,10,11,80.62,25.56,4.44
11.0,79.375,2020,10,11,79.21,26.7,4.42
11.0,80.0,2020,10,11,80.1,27.7,5.24
11.5,76.25,2020,10,11,91.57,21.17,2.36
11.5,76.875,2020,10,11,87.95,21.04,3.76
11.5,77.5,2020,10,11,83.07,23.84,2.79
11.5,78.125,2020,10,11,84.07,24.46,3.04
11.5,78.75,2020,10,11,84.07,24.6,3.84
11.5,79.375,2020,10,11,81.18,26.48,3.96
11.5,80.0,2020,10,11,80.69,27.64,4.95
12.0,76.25,2020,10,11,91.38,20.94,3.52
12.0,76.875,2020,10,11,87.98,21.18,3.93
12.0,77.5,2020,10,11,87.22,22.31,2.39
12.0,78.125,2020,10,11,87.14,23.39,2.88
12.0,78.75,2020,10,11,86.59,24.01,3.51
12.0,79.375,2020,10,11,83.52,26.15,3.43
12.0,80.0,2020,10,11,81.56,27.45,4.5
12.5,76.25,2020,10,11,89.67,21.2,3.88
12.5,76.875,2020,10,11,87.73,22.14,4.14
12.5,77.5,2020,10,11,88.71,22.1,3.8
12.5,78.125,2020,10,11,88.88,22.59,3.91
12.5,78.75,2020,10,11,88.28,23.92,3.4
12.5,79.375,2020,10,11,87.28,25.5,3.03
12.5,80.0,2020,10,11,84.14,26.92,3.97
13.0,76.25,2020,10,11,89.14,21.25,3.76
13.0,76.875,2020,10,11,88.63,21.95,3.77
13.0,77.5,2020,10,11,89.92,21.59,4.07
13.0,78.125,2020,10,11,90.58,21.77,4.13
13.0,78.75,2020,10,11,89.11,23.39,3.11
13.0,79.375,2020,10,11,87.53,25.35,2.57
13.0,80.0,2020,10,11,84.15,26.83,3.31
13.5,76.25,2020,10,11,88.23,21.87,3.39
13.5,76.875,2020,10,11,88.63,22.05,3.44
13.5,77.5,2020,10,11,90.05,21.59,3.59
13.5,78.125,2020,10,11,90.99,21.6,3.84
13.5,78.75,2020,10,11,89.66,22.7,3.52
13.5,79.375,2020,10,11,87.66,24.74,2.75
13.5,80.0,2020,10,11,84.47,26.65,3.27
8.5,76.25,2020,10,12,81.88,28.2,8.73
8.5,76.875,2020,10,12,87.02,26.69,6.74
8.5,77.5,2020,10,12,85.15,25.61,6.94
8.5,78.125,2020,10,12,76.47,28.52,8.0
8.5,78.75,2020,10,12,81.92,28.34,9.24
8.5,79.375,2020,10,12,84.65,28.02,10.02
8.5,80.0,2020,10,12,80.17,27.96,9.23
9.0,76.25,2020,10,12,82.77,27.99,8.1
9.0,76.875,2020,10,12,89.9,25.32,4.36
9.0,77.5,2020,10,12,86.04,25.18,5.59
9.0,78.125,2020,10,12,74.93,28.07,6.48
9.0,78.75,2020,10,12,75.86,28.9,8.28
9.0,79.375,2020,10,12,79.52,28.75,9.65
9.0,80.0,2020,10,12,78.21,28.42,9.14
9.5,76.25,2020,10,12,83.53,27.68,6.73
9.5,76.875,2020,10,12,91.46,23.83,2.85
9.5,77.5,2020,10,12,84.88,24.07,3.92
9.5,78.125,2020,10,12,75.97,27.3,4.92
9.5,78.75,2020,10,12,73.69,28.56,6.8
9.5,79.375,2020,10,12,76.14,29.21,8.97
9.5,80.0,2020,10,12,77.49,28.83,9.51
10.0,76.25,2020,10,12,87.02,26.74,5.02
10.0,76.875,2020,10,12,92.97,21.94,2.54
10.0,77.5,2020,10,12,84.69,22.25,4.08
10.0,78.125,2020,10,12,74.27,26.51,3.54
10.0,78.75,2020,10,12,71.78,27.91,4.71
10.0,79.375,2020,10,12,73.13,29.09,6.65
10.0,80.0,2020,10,12,76.83,29.09,8.36
10.5,76.25,2020,10,12,89.0,26.03,4.21
10.5,76.875,2020,10,12,91.34,23.02,4.23
10.5,77.5,2020,10,12,82.58,23.66,5.35
10.5,78.125,2020,10,12,74.57,26.29,3.89
10.5,78.75,2020,10,12,71.88,27.38,4.18
10.5,79.375,2020,10,12,71.61,28.46,5.07
10.5,80.0,2020,10,12,75.88,28.89,6.79
11.0,76.25,2020,10,12,90.8,24.03,3.16
11.0,76.875,2020,10,12,89.51,23.06,4.85
11.0,77.5,2020,10,12,80.1,25.31,5.06
11.0,78.125,2020,10,12,76.71,26.08,4.4
11.0,78.75,2020,10,12,74.75,26.6,4.79
11.0,79.375,2020,10,12,72.74,27.83,5.01
11.0,80.0,2020,10,12,76.39,28.49,6.05
11.5,76.25,2020,10,12,92.58,21.98,3.18
11.5,76.875,2020,10,12,89.12,21.43,4.41
11.5,77.5,2020,10,12,81.4,24.2,3.25
11.5,78.125,2020,10,12,80.12,25.09,3.85
11.5,78.75,2020,10,12,78.7,25.55,4.73
11.5,79.375,2020,10,12,75.32,27.52,4.77
11.5,80.0,2020,10,12,78.1,28.27,5.58
12.0,76.25,2020,10,12,92.31,21.5,4.49
12.0,76.875,2020,10,12,88.57,21.42,4.66
12.0,77.5,2020,10,12,85.04,22.55,2.94
12.0,78.125,2020,10,12,84.3,23.81,3.53
12.0,78.75,2020,10,12,82.32,24.81,4.05
12.0,79.375,2020,10,12,78.59,27.08,3.79
12.0,80.0,2020,10,12,79.48,28.1,4.63
12.5,76.25,2020,10,12,90.82,21.45,4.63
12.5,76.875,2020,10,12,87.88,22.22,5.04
12.5,77.5,2020,10,12,87.03,22.3,4.65
12.5,78.125,2020,10,12,86.24,23.0,4.52
12.5,78.75,2020,10,12,84.72,24.51,3.86
12.5,79.375,2020,10,12,83.14,26.25,3.03
12.5,80.0,2020,10,12,81.2,27.67,3.54
13.0,76.25,2020,10,12,91.52,21.47,4.29
13.0,76.875,2020,10,12,89.59,21.94,4.72
13.0,77.5,2020,10,12,89.01,21.72,5.17
13.0,78.125,2020,10,12,88.35,22.19,5.1
13.0,78.75,2020,10,12,86.11,24.0,3.88
13.0,79.375,2020,10,12,85.37,25.85,2.58
13.0,80.0,2020,10,12,83.62,27.19,2.71
13.5,76.25,2020,10,12,92.08,22.12,3.56
13.5,76.875,2020,10,12,90.62,22.37,4.3
13.5,77.5,2020,10,12,89.61,22.19,4.7
13.5,78.125,2020,10,12,89.29,22.4,4.65
13.5,78.75,2020,10,12,87.62,23.52,3.79
13.5,79.375,2020,10,12,86.37,25.38,2.53
13.5,80.0,2020,10,12,84.25,27.04,2.75
8.5,76.25,2020,10,13,82.22,28.14,8.65
8.5,76.875,2020,10,13,87.34,26.65,6.81
8.5,77.5,2020,10,13,85.79,25.43,6.97
8.5,78.125,2020,10,13,75.2,28.56,8.7
8.5,78.75,2020,10,13,80.66,28.39,10.24
8.5,79.375,2020,10,13,83.63,28.11,11.0
8.5,80.0,2020,10,13,80.29,27.92,10.17
9.0,76.25,2020,10,13,82.3,27.9,8.25
9.0,76.875,2020,10,13,89.86,25.08,4.46
9.0,77.5,2020,10,13,86.51,24.88,5.73
9.0,78.125,2020,10,13,74.57,27.92,7.29
9.0,78.75,2020,10,13,75.88,28.76,9.52
9.0,79.375,2020,10,13,78.83,28.72,10.96
9.0,80.0,2020,10,13,78.29,28.39,10.41
9.5,76.25,2020,10,13,81.77,27.59,7.06
9.5,76.875,2020,10,13,90.8,23.38,3.06
9.5,77.5,2020,10,13,83.26,23.71,4.4
9.5,78.125,2020,10,13,75.72,26.9,5.72
9.5,78.75,2020,10,13,74.09,28.26,8.25
9.5,79.375,2020,10,13,75.88,29.06,10.84
9.5,80.0,2020,10,13,77.16,28.76,11.38
10.0,76.25,2020,10,13,85.16,26.68,5.47
10.0,76.875,2020,10,13,91.92,21.49,2.93
10.0,77.5,2020,10,13,79.19,22.5,5.69
10.0,78.125,2020,10,13,73.97,26.2,4.45
10.0,78.75,2020,10,13,72.79,27.76,6.0
10.0,79.375,2020,10,13,73.61,29.07,8.6
10.0,80.0,2020,10,13,76.67,29.15,10.51
10.5,76.25,2020,10,13,87.61,25.95,4.99
10.5,76.875,2020,10,13,90.14,22.75,5.16
10.5,77.5,2020,10,13,77.68,24.04,7.39
10.5,78.125,2020,10,13,73.24,26.26,4.91
10.5,78.75,2020,10,13,73.28,27.25,4.96
10.5,79.375,2020,10,13,73.23,28.45,6.35
10.5,80.0,2020,10,13,76.27,29.07,8.55
11.0,76.25,2020,10,13,90.12,24.06,3.97
11.0,76.875,2020,10,13,88.5,23.19,6.01
11.0,77.5,2020,10,13,77.69,25.64,6.45
11.0,78.125,2020,10,13,75.78,26.22,5.26
11.0,78.75,2020,10,13,76.44,26.43,5.27
11.0,79.375,2020,10,13,74.99,27.7,5.78
11.0,80.0,2020,10,13,77.1,28.69,7.58
11.5,76.25,2020,10,13,92.15,22.25,3.57
11.5,76.875,2020,10,13,88.03,22.08,5.2
11.5,77.5,2020,10,13,81.22,24.63,3.7
11.5,78.125,2020,10,13,81.11,25.25,4.31
11.5,78.75,2020,10,13,81.02,25.45,5.26
11.5,79.375,2020,10,13,77.9,27.31,5.6
11.5,80.0,2020,10,13,79.25,28.42,7.35
12.0,76.25,2020,10,13,91.84,21.78,4.41
12.0,76.875,2020,10,13,87.92,22.06,4.85
12.0,77.5,2020,10,13,86.58,22.84,2.96
12.0,78.125,2020,10,13,86.22,23.86,3.83
12.0,78.75,2020,10,13,84.61,24.75,4.72
12.0,79.375,2020,10,13,81.3,26.82,4.72
12.0,80.0,2020,10,13,81.5,28.13,6.59
12.5,76.25,2020,10,13,91.44,21.27,4.52
12.5,76.875,2020,10,13,89.88,22.08,4.73
12.5,77.5,2020,10,13,88.78,22.15,4.71
12.5,78.125,2020,10,13,88.37,22.73,5.07
12.5,78.75,2020,10,13,86.36,24.25,4.7
12.5,79.375,2020,10,13,84.86,25.93,4.15
12.5,80.0,2020,10,13,83.36,27.56,5.6
13.0,76.25,2020,10,13,92.87,20.76,4.37
13.0,76.875,2020,10,13,92.55,21.27,4.45
13.0,77.5,2020,10,13,92.11,21.1,5.38
13.0,78.125,2020,10,13,92.22,21.41,5.75
13.0,78.75,2020,10,13,88.25,23.32,5.08
13.0,79.375,2020,10,13,85.23,25.53,4.06
13.0,80.0,2020,10,13,83.88,27.27,4.96
13.5,76.25,2020,10,13,91.65,21.51,4.01
13.5,76.875,2020,10,13,91.85,21.76,4.73
13.5,77.5,2020,10,13,92.14,21.64,5.15
13.5,78.125,2020,10,13,92.35,21.78,5.45
13.5,78.75,2020,10,13,89.21,23.07,5.12
13.5,79.375,2020,10,13,84.9,25.45,3.94
13.5,80.0,2020,10,13,81.63,27.58,4.39
8.5,76.25,2020,10,14,84.29,27.98,8.54
8.5,76.875,2020,10,14,88.61,26.63,6.6
8.5,77.5,2020,10,14,85.86,25.66,6.69
8.5,78.125,2020,10,14,76.9,28.59,7.82
8.5,78.75,2020,10,14,82.07,28.37,9.28
8.5,79.375,2020,10,14,85.15,28.01,10.07
8.5,80.0,2020,10,14,81.94,27.88,9.28
9.0,76.25,2020,10,14,83.36,27.92,7.91
9.0,76.875,2020,10,14,89.83,25.32,4.31
9.0,77.5,2020,10,14,85.62,25.35,5.41
9.0,78.125,2020,10,14,74.24,28.38,6.49
9.0,78.75,2020,10,14,75.72,29.07,8.39
9.0,79.375,2020,10,14,79.83,28.82,9.57
9.0,80.0,2020,10,14,79.27,28.47,9.09
9.5,76.25,2020,10,14,82.21,27.75,6.74
9.5,76.875,2020,10,14,89.6,23.98,2.93
9.5,77.5,2020,10,14,82.27,24.4,3.98
9.5,78.125,2020,10,14,74.26,27.64,4.97
9.5,78.75,2020,10,14,72.14,28.93,6.88
9.5,79.375,2020,10,14,76.13,29.37,8.82
9.5,80.0,2020,10,14,78.75,28.87,9.39
10.0,76.25,2020,10,14,84.48,26.9,5.21
10.0,76.875,2020,10,14,90.86,22.1,2.74
10.0,77.5,2020,10,14,79.73,22.85,4.74
10.0,78.125,2020,10,14,71.54,26.8,3.98
10.0,78.75,2020,10,14,68.69,28.41,4.91
10.0,79.375,2020,10,14,71.62,29.4,6.48
10.0,80.0,2020,10,14,77.12,29.26,7.91
10.5,76.25,2020,10,14,87.07,26.16,4.48
10.5,76.875,2020,10,14,89.49,23.17,4.56
10.5,77.5,2020,10,14,78.24,24.19,6.5
10.5,78.125,2020,10,14,72.21,26.46,4.51
10.5,78.75,2020,10,14,69.18,27.6,4.44
10.5,79.375,2020,10,14,69.97,28.49,4.98
10.5,80.0,2020,10,14,74.89,29.01,6.12
11.0,76.25,2020,10,14,89.16,24.14,3.43
11.0,76.875,2020,10,14,86.86,23.36,5.42
11.0,77.5,2020,10,14,76.72,25.69,6.0
11.0,78.125,2020,10,14,74.66,26.23,4.75
11.0,78.75,2020,10,14,73.01,26.52,4.79
11.0,79.375,2020,10,14,71.36,27.55,4.96
11.0,80.0,2020,10,14,74.14,28.55,5.94
11.5,76.25,2020,10,14,90.7,22.08,3.47
11.5,76.875,2020,10,14,84.8,21.88,5.28
11.5,77.5,2020,10,14,78.18,24.41,3.66
11.5,78.125,2020,10,14,77.33,25.18,4.05
11.5,78.75,2020,10,14,76.74,25.38,4.74
11.5,79.375,2020,10,14,73.59,27.22,5.0
11.5,80.0,2020,10,14,75.18,28.4,6.37
12.0,76.25,2020,10,14,91.11,21.34,4.98
12.0,76.875,2020,10,14,84.42,21.58,5.64
12.0,77.5,2020,10,14,81.93,22.44,3.37
12.0,78.125,2020,10,14,80.77,23.69,3.95
12.0,78.75,2020,10,14,79.24,24.65,4.46
12.0,79.375,2020,10,14,76.06,26.89,4.39
12.0,80.0,2020,10,14,76.38,28.31,6.04
12.5,76.25,2020,10,14,90.39,20.84,5.49
12.5,76.875,2020,10,14,86.33,21.81,5.88
12.5,77.5,2020,10,14,83.72,22.0,5.59
12.5,78.125,2020,10,14,82.64,22.75,5.34
12.5,78.75,2020,10,14,80.67,24.36,4.76
12.5,79.375,2020,10,14,79.01,26.25,4.16
12.5,80.0,2020,10,14,77.12,28.07,5.44
13.0,76.25,2020,10,14,90.87,20.85,5.74
13.0,76.875,2020,10,14,88.31,21.43,5.77
13.0,77.5,2020,10,14,86.4,21.4,6.56
13.0,78.125,2020,10,14,86.02,21.77,6.62
13.0,78.75,2020,10,14,82.26,23.72,5.41
13.0,79.375,2020,10,14,79.76,25.97,4.34
13.0,80.0,2020,10,14,78.2,27.86,5.15
13.5,76.25,2020,10,14,90.44,22.02,5.28
13.5,76.875,2020,10,14,88.97,22.06,6.05
13.5,77.5,2020,10,14,86.91,21.96,6.6
13.5,78.125,2020,10,14,86.36,22.15,6.92
13.5,78.75,2020,10,14,83.65,23.48,5.77
13.5,79.375,2020,10,14,81.13,25.74,4.22
13.5,80.0,2020,10,14,78.66,27.96,4.72
8.5,76.25,2020,10,15,84.09,27.73,5.98
8.5,76.875,2020,10,15,90.47,26.25,4.33
8.5,77.5,2020,10,15,88.65,25.39,4.41
8.5,78.125,2020,10,15,81.05,28.13,6.03
